word	frq	num_letters	
hubie	0.393419	5	
hucha	0.341539	5	
hueca	3.357027	5	
hueco	10.641754	5	
huela	2.185418	5	
huele	43.055548	5	
huelo	10.553127	5	
hueso	21.357004	5	
huevo	21.274862	5	
huida	3.080337	5	
huido	6.119603	5	
huirá	0.663624	5	
huiré	0.659300	5	
human	0.856009	5	
humea	0.164285	5	
humor	45.333917	5	
humos	1.513148	5	
humus	0.389095	5	
hunda	1.327247	5	
hunde	3.741799	5	
hundo	0.754412	5	
hundí	0.415035	5	
hunos	0.810615	5	
hurga	0.194548	5	
hurgó	0.110244	5	
hurra	8.149383	5	
hurto	1.411551	5	
hurón	1.046234	5	
husky	0.170770	5	
husos	0.125375	5	
hutus	0.226972	5	
huyan	2.360511	5	
huyas	2.204873	5	
huyen	3.108439	5	
huyes	2.816617	5	
huían	0.473399	5	
huías	0.298306	5	
huída	1.100275	5	
hwang	0.737119	5	
hydra	1.673109	5	
hábil	6.608134	5	
héroe	60.318406	5	
húsar	0.162123	5	
ibais	1.195387	5	
ibiza	0.693886	5	
icono	1.431006	5	
idaho	1.871980	5	
ideal	17.731934	5	
idear	1.229973	5	
ideas	50.450519	5	
igual	235.069718	5	
ilana	0.317761	5	
ilesa	0.555542	5	
ileso	1.662301	5	
ilich	0.278852	5	
ilona	0.683078	5	
ilusa	0.244265	5	
iluso	0.674432	5	
imita	1.482885	5	
imite	0.125375	5	
imito	0.384772	5	
imité	0.136183	5	
imitó	0.101597	5	
impar	0.951122	5	
impía	0.350186	5	
impío	0.618229	5	
incas	0.830070	5	
india	30.926585	5	
indio	16.195008	5	
infla	0.458268	5	
infle	0.144830	5	
infló	0.114567	5	
ingle	1.229973	5	
insta	0.157800	5	
insti	0.127537	5	
insto	0.343701	5	
instó	0.229134	5	
inter	0.376125	5	
intro	0.255074	5	
intuí	0.144830	5	
iones	1.119730	5	
ipods	0.389095	5	
iraní	1.182417	5	
irena	1.675271	5	
irene	9.070242	5	
iriel	0.428005	5	
irina	2.120569	5	
irles	0.151315	5	
irlos	0.112405	5	
irnos	163.015767	5	
iréis	1.621230	5	
irían	3.132217	5	
irías	5.795357	5	
isaac	6.889147	5	
islam	2.909568	5	
islas	10.570420	5	
istmo	0.116729	5	
italo	0.252912	5	
items	0.112405	5	
ivana	0.423681	5	
ivory	0.304791	5	
izada	0.166446	5	
izado	0.129698	5	
jabón	11.804717	5	
jacob	17.345000	5	
jacta	0.371802	5	
jacto	0.153476	5	
jactó	0.138345	5	
jadea	0.207517	5	
jadeo	0.121052	5	
jaffa	2.157317	5	
jager	0.121052	5	
jaime	3.043589	5	
jalad	0.121052	5	
jalan	0.224811	5	
jalar	1.802808	5	
jalas	0.484207	5	
jalea	2.760414	5	
jalen	1.467754	5	
jaleo	3.817456	5	
jales	0.460429	5	
jalil	0.261558	5	
jalón	0.205356	5	
jamas	5.237654	5	
jamba	0.192386	5	
james	76.573940	5	
jamás	151.319132	5	
jamón	8.733026	5	
janes	0.237780	5	
janet	12.926608	5	
janie	2.040588	5	
janin	0.153476	5	
janis	2.626393	5	
japan	0.278852	5	
japos	0.856009	5	
japón	20.805786	5	
jaque	4.811811	5	
jared	4.727507	5	
jaros	0.239942	5	
jarra	4.669143	5	
jarri	0.587966	5	
jarro	1.102436	5	
jasón	1.113245	5	
jaula	15.955066	5	
jayne	0.998678	5	
jeans	3.210036	5	
jeeps	0.598774	5	
jefas	0.134022	5	
jefes	15.161744	5	
jeito	0.257235	5	
jenny	30.297548	5	
jeque	2.708535	5	
jerbo	0.190224	5	
jerez	2.632878	5	
jerga	2.235136	5	
jerry	45.336078	5	
jesse	20.881444	5	
jesús	76.770649	5	
jiang	1.294822	5	
jihad	1.268883	5	
jimmy	72.953193	5	
joana	0.235619	5	
jodan	14.660243	5	
jodas	12.051144	5	
joden	1.891435	5	
joder	74.993781	5	
jodes	2.673949	5	
jodie	1.498017	5	
jodio	0.322084	5	
jodió	3.776385	5	
jodía	0.335054	5	
johan	2.872820	5	
johns	1.796323	5	
johny	0.568511	5	
jolín	0.337216	5	
jones	32.779111	5	
jonny	1.173771	5	
jonás	1.303469	5	
jordi	0.250750	5	
jorge	7.528993	5	
josey	0.514470	5	
josué	1.182417	5	
jotas	0.607421	5	
joven	200.933097	5	
joyas	21.592623	5	
joyce	7.429557	5	
juana	4.398938	5	
juani	0.172931	5	
jubal	0.209679	5	
jubón	0.129698	5	
judas	5.587840	5	
judit	0.118890	5	
judía	8.207748	5	
judío	26.503870	5	
juega	28.535811	5	
juego	215.161012	5	
jueza	2.689080	5	
jugad	0.436651	5	
jugar	148.050732	5	
jugos	1.195387	5	
jugué	4.310310	5	
jules	10.557450	5	
julia	23.788850	5	
julio	24.320613	5	
jumbo	1.638523	5	
junco	0.711180	5	
junge	0.486369	5	
junio	17.154776	5	
junta	25.898610	5	
junte	0.858171	5	
junto	93.326651	5	
junté	0.756574	5	
juntó	1.141346	5	
jurad	0.153476	5	
juran	0.892757	5	
jurar	4.621587	5	
juras	3.229490	5	
juren	0.268043	5	
jures	0.637684	5	
justa	11.277277	5	
juste	0.330731	5	
justo	255.361033	5	
juzga	2.239459	5	
juzgo	1.593129	5	
juzgó	0.406388	5	
kaaba	0.118890	5	
kabul	0.944637	5	
kafka	1.015971	5	
kalen	0.179416	5	
kalil	0.190224	5	
kalle	0.423681	5	
kappa	2.425360	5	
kaput	0.527440	5	
karel	0.594451	5	
karen	26.743812	5	
karim	0.756574	5	
karin	2.637201	5	
karla	1.273206	5	
karma	5.994228	5	
karol	0.477722	5	
katia	0.834393	5	
katya	1.662301	5	
kauai	0.201033	5	
kayak	0.804130	5	
kazan	0.773867	5	
kebab	0.516632	5	
kelly	27.327455	5	
kenia	1.322924	5	
kenji	1.517471	5	
kenny	15.313059	5	
kenya	0.778190	5	
kerry	3.951478	5	
kevin	38.096746	5	
khmer	0.449621	5	
kiara	0.339378	5	
kilos	25.784043	5	
kings	1.463430	5	
kinte	0.436651	5	
kioto	0.438813	5	
kirie	0.339378	5	
kiril	0.242104	5	
klaus	5.868853	5	
klein	4.083338	5	
koala	0.501501	5	
kodak	0.458268	5	
kolya	0.974900	5	
kraft	0.667947	5	
kroll	0.423681	5	
krone	0.116729	5	
kruse	0.168608	5	
kuala	0.447460	5	
kunta	0.516632	5	
kurdo	0.313438	5	
kyoto	1.815778	5	
labia	1.020294	5	
labio	4.424877	5	
labor	7.191777	5	
lacan	0.168608	5	
lacio	0.304791	5	
lacra	0.194548	5	
lados	43.680262	5	
ladra	1.748767	5	
ladre	0.175093	5	
ladro	0.118890	5	
ladró	0.194548	5	
lagos	3.242460	5	
laica	0.162123	5	
laico	0.222649	5	
laila	0.884111	5	
lajos	0.127537	5	
lakmé	0.170770	5	
laman	0.237780	5	
lamar	1.476400	5	
lamas	0.549057	5	
lamba	0.101597	5	
lambo	0.101597	5	
lamen	0.261558	5	
lamer	2.509664	5	
lames	0.402065	5	
lamia	0.827908	5	
lamió	0.428005	5	
lamía	0.203194	5	
lanas	0.231295	5	
lance	11.716090	5	
lancé	1.986547	5	
landa	0.326408	5	
lando	1.355348	5	
landy	1.746605	5	
lanka	1.003001	5	
lanza	18.209656	5	
lanzo	2.034103	5	
lanzó	7.085856	5	
lapso	1.229973	5	
lares	0.471238	5	
larga	61.366802	5	
largo	127.236300	5	
largó	3.095469	5	
larry	45.509010	5	
larva	0.938152	5	
laser	1.835232	5	
lasse	0.425843	5	
latas	7.206908	5	
laten	0.479884	5	
latir	2.678272	5	
latió	0.162123	5	
latía	0.795484	5	
latín	7.526831	5	
latón	1.087305	5	
laude	0.371802	5	
laura	31.549138	5	
lavan	1.400743	5	
lavar	14.346806	5	
lavas	1.880627	5	
laven	0.747927	5	
laves	0.862494	5	
layla	1.828748	5	
lazar	1.236458	5	
lazio	0.291821	5	
lazos	6.502214	5	
leave	2.786354	5	
leche	53.223903	5	
lecho	6.141220	5	
leeds	2.354026	5	
leerá	1.785515	5	
leeré	4.915570	5	
legal	32.541331	5	
legar	0.233457	5	
legos	0.283175	5	
legua	0.598774	5	
leigh	3.322441	5	
leila	1.712019	5	
lejos	182.334345	5	
lejía	1.452622	5	
lemas	0.274528	5	
lemur	0.121052	5	
lenin	2.615585	5	
lenny	12.805556	5	
lenta	9.320992	5	
lente	2.719343	5	
lento	24.158490	5	
leona	2.429684	5	
leone	1.642846	5	
leoni	0.175093	5	
lepra	1.173771	5	
lerda	0.103759	5	
lerdo	0.482046	5	
leroy	3.391613	5	
letal	6.461142	5	
letra	21.244599	5	
leuco	0.116729	5	
levad	0.190224	5	
levan	0.103759	5	
levar	0.840878	5	
levas	0.482046	5	
leven	0.696048	5	
leves	1.141346	5	
levin	0.810615	5	
lewin	0.149153	5	
lewis	17.766520	5	
leyes	33.648090	5	
leáis	0.125375	5	
leéis	0.194548	5	
leían	0.315599	5	
leías	0.525279	5	
leída	0.397742	5	
leído	35.589243	5	
leños	0.438813	5	
lhasa	0.466914	5	
liada	0.670108	5	
liado	2.239459	5	
liana	0.471238	5	
liane	0.436651	5	
liara	0.121052	5	
liber	0.114567	5	
libia	1.558543	5	
libio	0.289660	5	
libra	6.610296	5	
libre	148.960783	5	
libro	160.285616	5	
libré	0.711180	5	
libró	1.160801	5	
liceo	1.028941	5	
licor	11.891182	5	
lidia	1.599614	5	
lidie	0.175093	5	
lidio	0.369640	5	
lidié	0.105920	5	
liega	0.108082	5	
ligan	0.235619	5	
ligar	3.564545	5	
ligas	3.836911	5	
light	5.652689	5	
ligia	0.897081	5	
ligue	0.977061	5	
ligué	0.144830	5	
ligón	0.345862	5	
lijar	0.108082	5	
lilac	0.131860	5	
lilas	1.400743	5	
lilia	0.185901	5	
lille	0.458268	5	
limar	0.229134	5	
limas	0.421520	5	
limbo	2.220004	5	
limos	0.134022	5	
limón	8.931897	5	
lince	0.808453	5	
linda	86.307805	5	
lindo	90.153363	5	
linea	10.114314	5	
lingo	0.209679	5	
linus	4.098470	5	
lions	0.776029	5	
liras	9.396650	5	
lirio	1.095952	5	
lirón	0.242104	5	
lisas	0.352347	5	
lisis	0.226972	5	
lisle	0.103759	5	
lisos	0.259397	5	
lista	199.188653	5	
listo	250.830236	5	
litio	1.018133	5	
litro	3.475917	5	
livia	1.681756	5	
livio	0.153476	5	
llaga	0.672270	5	
llama	259.775103	5	
llame	56.535536	5	
llamo	133.245659	5	
llamé	42.413541	5	
llamó	88.501870	5	
llana	0.408550	5	
llano	1.443976	5	
llave	81.997495	5	
llega	86.549909	5	
llego	37.273161	5	
llegó	114.925759	5	
llena	58.558831	5	
llene	3.257592	5	
lleno	70.854240	5	
llené	1.413713	5	
llenó	3.581838	5	
lleva	167.217996	5	
lleve	47.547436	5	
llevo	108.570537	5	
llevé	17.102897	5	
llevó	71.331963	5	
llona	0.144830	5	
llora	12.347288	5	
llore	3.318118	5	
lloro	5.140380	5	
lloré	4.372998	5	
lloró	4.143864	5	
lloyd	13.419462	5	
loado	0.304791	5	
lobby	2.723667	5	
lobos	11.800393	5	
local	40.081131	5	
locas	11.205942	5	
locke	6.763772	5	
locos	53.483300	5	
locus	0.711180	5	
logan	14.534868	5	
logar	0.237780	5	
logia	1.186740	5	
logos	0.507985	5	
logra	8.250980	5	
logre	4.394614	5	
logro	15.609203	5	
logré	11.043819	5	
logró	15.957227	5	
lohan	0.473399	5	
loira	0.214002	5	
loire	0.101597	5	
lomas	0.226972	5	
lomos	0.367479	5	
lonas	0.239942	5	
longo	0.201033	5	
lonja	0.140507	5	
loras	0.110244	5	
lorca	0.501501	5	
loren	1.281853	5	
lores	1.022456	5	
loris	0.430166	5	
lorna	2.459946	5	
loros	0.698210	5	
losas	0.348024	5	
lotes	0.715503	5	
lotos	0.114567	5	
lotus	0.925182	5	
louis	27.180463	5	
lover	0.559865	5	
lucan	0.142668	5	
lucas	21.614240	5	
lucca	0.196709	5	
lucen	3.880144	5	
luces	68.225686	5	
lucha	51.591865	5	
luche	2.075175	5	
lucho	2.868496	5	
luché	3.400260	5	
luchó	5.155512	5	
lucia	1.900082	5	
lucio	2.611261	5	
lucir	5.125249	5	
lució	0.421520	5	
lucky	6.759449	5	
lucro	1.389935	5	
lucía	4.472433	5	
ludie	0.108082	5	
luego	561.129353	5	
lugar	634.179820	5	
luigi	3.834750	5	
luisa	4.414069	5	
lujos	1.480723	5	
luján	0.123213	5	
lumen	0.981385	5	
lunar	8.452013	5	
lunas	3.328926	5	
lunch	0.389095	5	
lunes	36.972693	5	
lupan	0.121052	5	
lupin	1.986547	5	
lupus	1.835232	5	
luria	0.116729	5	
luxor	0.326408	5	
luzca	1.290499	5	
luzco	3.253268	5	
lycra	0.157800	5	
lydia	8.737349	5	
lyuba	0.185901	5	
lápiz	12.446724	5	
láser	8.743834	5	
látex	1.091628	5	
léala	1.061365	5	
léale	0.172931	5	
léalo	3.171126	5	
léame	0.434490	5	
léase	0.216164	5	
léela	3.080337	5	
léele	0.637684	5	
léelo	8.806522	5	
léeme	2.470755	5	
léete	0.224811	5	
lémur	0.285336	5	
líder	44.075842	5	
línea	108.082006	5	
lópez	3.687758	5	
mabel	2.574513	5	
macao	0.823585	5	
macau	0.229134	5	
macha	0.644169	5	
macho	14.113348	5	
machu	0.469076	5	
maché	0.306953	5	
macro	0.410712	5	
madan	0.188063	5	
madre	613.283244	5	
maese	1.385611	5	
mafia	15.237401	5	
magda	1.828748	5	
magee	0.144830	5	
maggi	0.499339	5	
magia	42.307621	5	
magic	1.454784	5	
magie	0.157800	5	
magma	1.007324	5	
magna	0.698210	5	
magno	1.091628	5	
magos	5.246301	5	
magra	0.304791	5	
magro	0.177254	5	
maida	0.350186	5	
maine	4.370836	5	
maire	0.177254	5	
maite	0.514470	5	
majal	0.125375	5	
major	1.353187	5	
majos	0.440975	5	
malas	52.424096	5	
malco	0.103759	5	
males	3.177611	5	
malla	1.673109	5	
malos	43.234964	5	
malta	2.222166	5	
malva	0.527440	5	
malvo	0.231295	5	
maman	0.840878	5	
mamar	1.152154	5	
mamas	0.743604	5	
mambo	1.515310	5	
mamen	0.125375	5	
mames	0.348024	5	
mamma	1.712019	5	
mamut	1.439652	5	
mamás	2.967932	5	
mamón	3.313794	5	
manca	0.108082	5	
manco	1.361833	5	
manda	26.977269	5	
mande	8.145060	5	
mando	60.262204	5	
mandé	9.748997	5	
mandó	21.071668	5	
manet	0.393419	5	
manga	7.265272	5	
mango	4.247623	5	
manis	0.129698	5	
manon	0.778190	5	
manos	286.062808	5	
mansa	0.175093	5	
manso	0.756574	5	
manta	9.924090	5	
manto	3.017650	5	
manya	0.298306	5	
manzo	0.348024	5	
manía	2.831749	5	
maorí	0.105920	5	
mapas	7.520346	5	
mapeo	0.183739	5	
marca	42.854516	5	
marce	0.410712	5	
march	1.264559	5	
marco	19.048373	5	
marcó	2.976578	5	
marea	8.573065	5	
maree	0.239942	5	
mareo	2.970094	5	
mares	6.078532	5	
marey	0.185901	5	
mareé	0.410712	5	
mareó	0.306953	5	
marga	1.923860	5	
margo	2.648009	5	
maria	14.219269	5	
marie	20.825241	5	
marin	1.774707	5	
mario	8.694117	5	
marks	2.142185	5	
marne	0.209679	5	
marsh	3.676950	5	
marta	6.621104	5	
marte	12.995780	5	
marti	0.901404	5	
martí	0.231295	5	
marzo	12.935255	5	
maría	44.201217	5	
marín	0.419358	5	
masai	0.378287	5	
masas	6.164998	5	
masca	0.819262	5	
masen	0.118890	5	
masha	0.994354	5	
mason	12.671534	5	
masud	0.220487	5	
masón	0.510147	5	
matad	0.931667	5	
matan	22.375137	5	
matar	206.855991	5	
matas	15.179037	5	
match	0.698210	5	
maten	23.060377	5	
mateo	3.292178	5	
mater	1.724989	5	
mates	12.708282	5	
matiz	0.633361	5	
matos	0.121052	5	
matón	7.049108	5	
maura	0.771706	5	
mauri	0.168608	5	
mauro	0.765221	5	
mayan	0.449621	5	
mayas	1.506663	5	
maybe	2.531281	5	
mayer	2.265399	5	
mayes	0.237780	5	
mayor	202.779137	5	
mazas	0.157800	5	
mazda	0.222649	5	
mazel	1.943314	5	
mazos	0.278852	5	
mañas	0.335054	5	
mccoy	4.187097	5	
mcrae	0.112405	5	
meaba	0.298306	5	
meada	0.990031	5	
meado	1.686079	5	
meara	0.144830	5	
meará	0.129698	5	
mearé	0.196709	5	
mecer	0.196709	5	
mecha	2.250267	5	
mecía	0.196709	5	
medea	0.635522	5	
media	99.640802	5	
medio	194.714058	5	
medir	4.535121	5	
medía	1.766060	5	
megas	0.101597	5	
meiji	0.242104	5	
mejor	1189.920204	5	
melas	0.142668	5	
melba	0.298306	5	
mella	0.838716	5	
mello	0.261558	5	
melón	2.712858	5	
memos	0.555542	5	
menda	0.140507	5	
mende	0.293983	5	
menea	0.862494	5	
menee	0.110244	5	
menem	0.192386	5	
meneo	0.590128	5	
menes	0.188063	5	
menor	42.672938	5	
menos	602.085949	5	
mensa	0.302630	5	
menta	5.615941	5	
mente	119.426294	5	
mento	0.110244	5	
mentí	13.540514	5	
menús	1.117568	5	
meras	0.482046	5	
merca	0.652815	5	
merci	2.648009	5	
mercy	2.466431	5	
merle	1.357510	5	
merma	0.101597	5	
meros	0.864656	5	
merry	4.580515	5	
meryl	1.227812	5	
mesas	9.145899	5	
meses	218.481291	5	
mesma	0.222649	5	
mesmo	1.247266	5	
mesón	0.285336	5	
metal	21.525612	5	
metan	5.605133	5	
metas	24.471928	5	
meted	0.348024	5	
meten	7.572225	5	
meter	31.116810	5	
metes	12.600200	5	
metió	22.965265	5	
metro	25.230664	5	
metía	3.168964	5	
meyer	2.598291	5	
mezzo	0.125375	5	
miami	24.521646	5	
micha	0.231295	5	
micky	4.005519	5	
micol	0.131860	5	
micro	4.059560	5	
midan	0.172931	5	
midas	0.650654	5	
miden	1.275368	5	
mides	1.188902	5	
midió	0.328569	5	
miedo	299.369865	5	
migas	2.040588	5	
migra	0.300468	5	
mikel	0.157800	5	
milan	1.552058	5	
miles	75.787103	5	
milla	8.439043	5	
mille	0.546895	5	
milos	1.409389	5	
milán	5.618103	5	
miman	0.116729	5	
mimar	0.479884	5	
mimas	0.289660	5	
mimen	0.201033	5	
mimes	0.125375	5	
mimos	1.152154	5	
minar	0.497177	5	
minas	15.544354	5	
mindy	2.896598	5	
mines	0.105920	5	
minga	0.177254	5	
mingo	0.425843	5	
minis	0.153476	5	
minor	0.335054	5	
minsk	0.892757	5	
minué	0.164285	5	
miope	0.721988	5	
mirad	26.903773	5	
miran	14.115510	5	
mirar	75.914640	5	
miras	30.096516	5	
miren	105.600444	5	
mires	33.816698	5	
mirlo	0.830070	5	
mirna	0.220487	5	
mirra	0.445298	5	
mirta	0.159961	5	
mirto	0.149153	5	
mirza	0.386934	5	
mirón	1.614745	5	
misas	0.440975	5	
misha	0.884111	5	
misil	8.406618	5	
misma	230.605931	5	
mismo	804.300898	5	
mitad	115.665040	5	
mitch	14.787780	5	
mitin	1.286176	5	
mitos	2.496694	5	
mitra	0.410712	5	
mitre	0.214002	5	
miura	0.505824	5	
mixta	0.771706	5	
mixto	0.704695	5	
mocca	0.127537	5	
mocha	0.289660	5	
moche	0.110244	5	
mocho	0.131860	5	
mocos	2.289177	5	
modas	2.235136	5	
model	0.566350	5	
modem	0.127537	5	
modos	56.801418	5	
modus	2.866335	5	
moira	1.463430	5	
mojan	0.343701	5	
mojar	2.347541	5	
mojas	0.432328	5	
mojen	0.278852	5	
mojes	0.458268	5	
mojón	0.873303	5	
molan	0.453944	5	
molar	0.434490	5	
molas	0.216164	5	
molde	2.330248	5	
moler	0.739281	5	
molió	0.196709	5	
molto	0.797645	5	
molón	0.252912	5	
momia	4.463787	5	
monas	0.432328	5	
monda	0.285336	5	
monde	0.626876	5	
mondo	0.525279	5	
monet	1.413713	5	
money	3.471594	5	
mongo	0.910050	5	
monja	6.826460	5	
monje	8.527670	5	
monos	14.885054	5	
monta	7.064240	5	
monte	17.463891	5	
month	0.360994	5	
monti	0.281013	5	
monto	2.524796	5	
monty	7.641398	5	
monté	1.137023	5	
montó	2.261076	5	
monza	0.194548	5	
moore	9.204264	5	
moral	22.478896	5	
moran	2.814455	5	
morar	0.153476	5	
moras	1.802808	5	
morbo	0.352347	5	
mordí	0.938152	5	
mores	0.127537	5	
morfo	0.166446	5	
moria	1.498017	5	
morid	0.389095	5	
morir	230.022288	5	
morla	0.140507	5	
moros	1.861172	5	
morra	0.551218	5	
morro	1.595290	5	
morsa	1.247266	5	
morse	2.840395	5	
morte	0.471238	5	
morán	0.121052	5	
moría	5.780226	5	
morís	0.306953	5	
mosad	0.216164	5	
mosca	9.757644	5	
mosco	0.159961	5	
moscú	15.036369	5	
moshe	0.464753	5	
moshé	0.203194	5	
motas	0.205356	5	
motei	0.101597	5	
motel	16.854308	5	
motes	0.270205	5	
motor	33.246025	5	
motos	4.284371	5	
motín	4.779386	5	
motón	0.138345	5	
mouse	1.843879	5	
moved	1.028941	5	
mover	27.547942	5	
movie	0.711180	5	
movió	5.929379	5	
movía	4.228168	5	
mozas	0.235619	5	
mozos	1.165124	5	
moños	0.257235	5	
mucha	163.923656	5	
mucho	1217.634592	5	
mudan	0.964091	5	
mudar	6.186614	5	
mudas	2.289177	5	
muden	0.428005	5	
mudes	0.955445	5	
mudos	0.845201	5	
mueca	0.927344	5	
muela	1.588805	5	
muele	0.235619	5	
muelo	0.188063	5	
muera	28.860057	5	
muere	59.414841	5	
muero	28.311001	5	
mueva	25.652183	5	
mueve	39.331042	5	
muevo	5.060400	5	
mugre	3.344057	5	
mujer	588.294685	5	
mulas	3.028458	5	
mulle	0.136183	5	
multa	9.874372	5	
multe	0.226972	5	
multo	0.116729	5	
mummy	0.170770	5	
mundi	0.268043	5	
mundo	698.352430	5	
murad	0.285336	5	
mural	1.214842	5	
murga	0.181578	5	
murió	171.716369	5	
muros	8.577388	5	
musas	0.389095	5	
museo	23.283026	5	
musgo	1.456945	5	
muslo	3.378644	5	
musso	0.168608	5	
mutar	0.393419	5	
mutis	0.101597	5	
mutua	2.555059	5	
mutuo	4.472433	5	
muñoz	0.304791	5	
muñón	0.648492	5	
myrna	0.423681	5	
mário	0.263720	5	
méate	0.153476	5	
módem	0.408550	5	
móvil	23.890447	5	
nabos	1.007324	5	
nacen	4.258431	5	
nacer	11.744191	5	
naces	0.570673	5	
nacho	0.724149	5	
nació	27.444183	5	
nacía	0.358832	5	
nadal	0.246427	5	
nadan	1.126215	5	
nadar	24.966943	5	
nadas	0.864656	5	
naden	0.981385	5	
nader	1.193225	5	
nades	0.220487	5	
nadia	6.061239	5	
nadie	846.141604	5	
nadir	0.129698	5	
nafta	0.780352	5	
nagel	0.765221	5	
naipe	0.268043	5	
nalga	1.005163	5	
nanas	0.255074	5	
nancy	20.831726	5	
nando	0.750089	5	
nanga	0.118890	5	
naomi	9.215072	5	
narco	0.689563	5	
nardo	0.287498	5	
nariz	53.124468	5	
narra	0.337216	5	
nasal	1.949799	5	
natal	5.827782	5	
natos	0.188063	5	
naval	5.607294	5	
naves	29.614470	5	
navío	2.085983	5	
nazca	3.300824	5	
nazis	12.133286	5	
necia	0.596613	5	
necio	3.197066	5	
negar	10.233204	5	
negra	46.559567	5	
negro	131.330446	5	
negus	0.144830	5	
negué	2.284854	5	
nehru	0.365317	5	
nelly	2.243782	5	
nenas	3.231652	5	
nenes	0.680917	5	
nepal	0.916535	5	
nerio	0.466914	5	
nerva	0.302630	5	
nerón	1.692564	5	
nessa	0.300468	5	
netos	0.246427	5	
neuro	0.471238	5	
nevar	1.381288	5	
never	6.863207	5	
nexos	0.170770	5	
nicho	0.629037	5	
nicky	14.506767	5	
nidal	0.108082	5	
nidos	1.415874	5	
niega	14.227915	5	
niego	10.183487	5	
nieta	6.385485	5	
nieto	13.021720	5	
nieva	1.305631	5	
nieve	35.381726	5	
night	5.944510	5	
nigún	0.203194	5	
nikos	0.261558	5	
nimio	0.142668	5	
ninfa	0.728473	5	
ninja	4.658334	5	
niobe	2.055720	5	
nipón	0.220487	5	
nitro	1.258075	5	
nivel	67.298342	5	
nixon	7.717055	5	
nizam	0.966253	5	
niñas	39.078130	5	
niñez	6.067724	5	
niños	306.464368	5	
nobel	3.201389	5	
noble	24.262249	5	
noche	900.872171	5	
nodos	0.445298	5	
nogal	0.624714	5	
noise	0.185901	5	
nomas	0.395580	5	
nones	0.335054	5	
nonno	0.110244	5	
noria	0.767382	5	
norma	9.111313	5	
norte	84.639019	5	
north	5.825620	5	
notan	1.482885	5	
notar	7.647883	5	
notas	33.585403	5	
noten	1.141346	5	
notes	0.646330	5	
notre	2.585322	5	
notte	0.291821	5	
novak	2.488048	5	
novas	0.116729	5	
novel	0.291821	5	
novia	123.263205	5	
novio	93.296388	5	
novus	0.170770	5	
nubes	18.719804	5	
nubia	0.239942	5	
nubio	0.257235	5	
nubla	0.719826	5	
nuble	0.304791	5	
nubló	0.214002	5	
nudos	5.687275	5	
nuera	3.300824	5	
nueva	314.339223	5	
nueve	64.291501	5	
nuevo	585.017638	5	
nulas	0.356671	5	
nulos	0.149153	5	
nunca	1325.612840	5	
nuovo	0.110244	5	
nuria	0.246427	5	
nurse	0.265882	5	
nutre	0.423681	5	
nuñez	0.209679	5	
nyssa	0.170770	5	
nácar	0.168608	5	
níger	0.577158	5	
nóbel	0.853848	5	
núñez	0.352347	5	
oasis	1.865495	5	
obama	3.041428	5	
obara	0.153476	5	
obesa	0.479884	5	
obeso	0.858171	5	
obran	0.103759	5	
obrar	0.830070	5	
obras	17.606559	5	
obtén	0.629037	5	
obvia	3.607777	5	
obvio	29.015695	5	
ocaso	2.555059	5	
ocean	2.310793	5	
ochoa	0.495016	5	
ochos	1.033264	5	
ocupa	8.793552	5	
ocupe	5.291695	5	
ocupo	10.410459	5	
ocupé	1.565027	5	
ocupó	2.070851	5	
odian	11.272953	5	
odiar	6.737832	5	
odias	17.126675	5	
odien	1.037587	5	
odies	2.392936	5	
odile	0.654977	5	
odios	0.497177	5	
oeste	55.372574	5	
ogros	1.322924	5	
oigan	51.258972	5	
oigas	4.303825	5	
oirán	2.245944	5	
oirás	2.064366	5	
oiría	0.903566	5	
ojala	5.747801	5	
ojalá	78.523739	5	
ojear	0.211841	5	
ojete	0.544733	5	
ojito	0.265882	5	
ojiva	1.141346	5	
okada	0.337216	5	
okupa	0.155638	5	
olaya	0.162123	5	
olerá	0.501501	5	
oleré	0.144830	5	
olido	1.683918	5	
oliva	2.137862	5	
olive	3.728829	5	
olivo	0.763059	5	
ollas	1.158639	5	
olmos	0.412873	5	
oléis	0.205356	5	
olían	0.518794	5	
olías	0.188063	5	
omaha	2.513987	5	
omega	3.988226	5	
omiso	0.933829	5	
omita	0.168608	5	
omite	0.252912	5	
omití	0.257235	5	
ondas	8.356901	5	
ondea	0.360994	5	
onzas	1.309954	5	
opaca	0.222649	5	
opaco	0.188063	5	
opera	5.652689	5	
opere	0.745766	5	
opero	0.618229	5	
operé	0.425843	5	
operó	0.752251	5	
opina	12.284601	5	
opine	0.613906	5	
opino	5.812650	5	
opinó	0.144830	5	
opone	3.067367	5	
oprah	3.936347	5	
optan	0.157800	5	
optar	0.784675	5	
opuse	0.510147	5	
opuso	1.299146	5	
oraba	0.218326	5	
orado	0.246427	5	
oraré	0.155638	5	
orate	0.298306	5	
orbes	0.172931	5	
orcas	0.412873	5	
orcos	4.658334	5	
orden	161.891714	5	
order	0.987870	5	
orees	0.203194	5	
oreja	15.667568	5	
orfeo	1.826586	5	
orgía	2.786354	5	
orina	10.860080	5	
orine	0.804130	5	
orino	0.810615	5	
oriné	0.719826	5	
orinó	0.992193	5	
oriol	0.162123	5	
orión	1.547734	5	
orson	4.027136	5	
ortiz	1.180256	5	
orton	0.851686	5	
oruga	2.256752	5	
orujo	0.142668	5	
osaba	0.175093	5	
osada	0.460429	5	
