Palabra,frecuencia
huesecillos,7
huesito,1
huesitos,2
huesitos,2
hueso,85
hueso,85
huesos,198
huesos,198
hueste,7
hueste,7
huestes,24
huesuda,13
huesudas,11
huesudo,5
huesudos,4
huetámaro,3
hueva,5
hueva,5
huevada,1
huevas,4
huevas,4
huevecillos,1
huevero,2
huevería,1
huevo,114
huevonas,1
huevos,165
huevos,165
huevón,1
hugh,1
hughes,2
hugo,19
hugonote,1
hugonotes,2
huhiera,1
huhner,2
huida,94
huida,94
huida,94
huidas,8
huidas,8
huidiza,7
huidizas,6
huidizo,9
huidizos,6
huido,31
huidobro,1
huidos,5
huimos,4
huir,126
huiremos,1
huirse,1
huirá,2
huiré,1
huiría,1
huirían,2
huisman,1
huizache,1
huizachera,1
huizaches,1
huizinga,4
hule,14
hules,1
hulk,1
hull,15
hulla,7
hulse,10
hulya,1
hum,14
hum,14
humachos,1
human,2
humana,555
humana,555
humana,555
humana,555
humanas,188
humanas,188
humanidad,231
humanidad,231
humanidades,7
humanismo,23
humanismo,23
humanista,22
humanista,22
humanistas,10
humanistas,10
humanitaria,24
humanitarias,18
humanitario,6
humanitarios,2
humanité,3
humaniza,2
humaniza,2
humanizaba,2
humanización,6
humanizada,3
humanizado,4
humanizador,1
humanizados,5
humanizando,1
humanizar,3
humanizarse,1
humano,751
humano,751
humano,751
humanoide,3
humanos,541
humanos,541
humanísima,1
humanísimo,1
humanística,3
humanísticas,1
humanístico,1
humanísticos,1
humanízalo,1
humareda,20
humaredas,5
humayun,1
humazo,2
humbert,3
humberto,18
humboldt,7
hume,9
humea,3
humea,3
humeaba,6
humeaban,2
humean,1
humeante,24
humeantes,11
humear,1
humectante,1
humectantes,1
humedad,153
humedades,9
humedales,9
humedece,4
humedece,4
humedecen,1
humedecer,2
humedecerle,1
humedecerse,1
humedecida,1
humedecidas,2
humedecido,5
humedecidos,6
humedecieran,1
humedecieron,3
humedeciesen,1
humedeciéndome,1
humedeciéndose,1
humedeció,4
humedecí,1
humedecía,4
humedecían,4
humidificadores,1
humildad,49
humildad,49
humilde,86
humildes,41
humildísima,2
humildísima,2
humildísimo,1
humildísimos,1
humiliarme,1
humilla,9
humillaba,3
humillaciones,9
humillación,63
humillada,11
humillado,16
humillados,12
humillan,3
humillando,1
humillante,30
humillantes,9
humillar,7
humillarla,2
humillarlo,2
humillarme,3
humillarnos,1
humillaron,2
humillarse,1
humillarán,1
humillen,2
humilles,1
humillo,2
humillo,2
humillándose,1
humilló,1
humita,1
humitas,4
humm,1
hummmmm,1
humo,253
humo,253
humo,253
humor,230
humorada,2
humoradas,1
humoral,2
humorales,2
humores,27
humorismo,1
humorista,9
humorista,9
humoristas,4
humoristas,4
humorística,7
humorístico,5
humorísticos,3
humorístiea,1
humos,32
humosas,1
humpfrey,1
humphrey,1
humus,7
humíllame,1
hunda,13
hunda,13
hundan,5
hunde,42
hunde,42
hunden,15
hundes,3
hundible,1
hundida,19
hundidas,7
hundido,52
hundidos,8
hundiendo,17
hundiera,1
hundieran,1
hundieron,6
hundiese,2
hundimiento,40
hundimientos,3
hundimos,4
hundir,29
hundiremos,1
hundirle,1
hundirlo,1
hundirme,6
hundirnos,3
hundirse,31
hundirte,3
hundirá,3
hundirán,2
hundiría,2
hundiéndolas,1
hundiéndome,1
hundiéndose,10
hundió,33
hundo,1
hundí,1
hundía,26
hundíamos,2
hundían,8
hunerico,1
hungría,34
hungtinton,1
hunos,3
hunosa,4
huntingon,1
huntington,4
huracan,1
huracanada,1
huracanadas,1
huracanado,2
huracanes,2
huracán,21
huracán,21
huraña,1
hurañas,1
huraño,6
huraños,1
hurd,3
hurdes,1
hurga,6
hurga,6
hurgaba,8
hurgaban,2
hurgamos,1
hurgan,2
hurgando,9
hurgar,28
hurgara,3
hurgaran,1
hurgaron,2
hurgarse,2
hurgasen,1
hurgo,1
hurgó,3
hurley,2
hurlé,1
huroneando,1
hurones,4
hurones,4
hurra,1
hurraco,1
hurras,2
hurst,1
hurta,3
hurta,3
hurtaba,3
hurtaban,3
hurtada,2
hurtadillas,11
hurtadillas,11
hurtado,2
hurtado,2
hurtando,1
hurtar,6
hurtarle,2
hurtarse,1
hurto,5
hurto,5
hurtos,2
hurtó,2
hurí,1
huríes,3
huríes,3
hurón,4
husak,3
husayn,15
husbands,2
husein,2
husmea,1
husmeaba,2
husmeados,1
husmeamos,1
husmean,1
husmeando,8
husmear,5
husmeara,1
husmee,1
husmeándose,1
husmeé,2
husmeó,4
huso,16
husos,1
hussein,3
husserl,6
husserliano,1
huston,1
hutcheson,2
hutchison,1
hutu,2
hutu,2
hutus,6
hutus,6
huuuuuy,1
huxley,4
huy,19
huy,19
huya,4
huyamos,1
huyan,1
huye,39
huye,39
huyen,12
huyendo,64
huyera,5
huyeran,4
huyeron,15
huyese,1
huyesen,1
huygens,3
huyghens,2
huyo,1
huys,2
huyssmans,1
huyó,29
huánuco,3
hué,1
huérfana,17
huérfana,17
huérfanas,16
huérfanas,16
huérfano,15
huérfano,15
huérfanos,26
huérfanos,26
huéscar,1
huésped,42
huéspeda,1
huéspedes,32
huí,4
huía,16
huíamos,1
huían,19
huías,1
huída,1
huído,2
hv,2
hv,2
hvo,7
hyde,6
hyderabad,1
hyeres,1
hyflick,1
hylaeosaurus,1
hylobátidos,1
hytasa,2
hz,3
hábil,49
hábiles,22
hábitat,20
hábitats,3
hábito,139
hábito,139
hábitos,118
hábitos,118
háblame,7
háblame,7
hábleme,4
hágala,2
hágala,2
hágalo,9
hágalo,9
hágame,7
hágame,7
háganse,1
hágase,6
hágase,6
hágaselo,1
hálito,11
hállome,1
hámster,3
hámsters,1
hándicap,6
hándicaps,3
házmelo,2
házmelo,2
hécate,1
hécote,1
héctor,9
hécuba,3
hécula,4
hégira,1
hélade,1
héle,1
hélene,1
hélice,14
hélices,8
hércules,37
héroe,167
héroe,167
héroes,109
héroes,109
héteme,2
hétenos,2
hétenos,2
híbrida,4
híbridas,1
híbrido,16
híbridos,3
hídrica,1
hídrico,5
hídricos,1
hígado,116
hígados,12
híjoles,1
hínquense,1
hípica,10
hípica,10
hípica,10
hípicas,1
hípico,4
hípicos,2
híspido,1
hórreo,12
hórreos,1
hórridas,2
hórrido,1
húbole,1
húbose,1
húmeda,86
húmedas,32
húmedo,81
húmedos,49
húmero,2
húmicos,1
húndete,1
húngara,13
húngara,13
húngaras,2
húngaras,2
húngaro,17
húngaro,17
húngaros,16
húngaros,16
húsar,13
húsares,32
húsares,32
i,234
i,234
i,234
i,234
i,234
i,234
i,234
i,234
ia,21
ia,21
iaaf,1
iahveh,1
iam,2
iar,1
ias,1
iatra,1
iatrizarme,1
iatromecánicos,1
iatroquímicos,2
ib,6
ib,6
iba,1765
iba,1765
ibais,4
ibamos,2
iban,475
ibanez,3
ibarra,3
ibas,31
ibatin,1
ibatín,18
ibercorp,26
iberdrola,2
iberduero,18
iberia,53
iberia,53
ibero,1
iberoamericana,8
iberoamericanas,2
iberoamericano,4
iberoamericanos,9
iberoamérica,22
iberos,1
iberunión,1
iberóamericanos,1
ibi,2
ibicenca,1
ibicenco,2
ibid,1
ibiza,12
iblis,1
ibm,19
ibones,1
iborra,1
ibsen,3
ibuprofen,1
ibus,2
ibáñez,12
ibérica,25
ibérica,25
ibéricas,6
ibérico,22
ibérico,22
ibón,2
ic,2
ica,2
icampungs,1
icap,1
icaro,1
icbm,3
ice,2
ice,2
iceberg,11
icebergs,4
ices,1
ichaso,1
ici,2
icla,1
ico,1
icon,2
icon,2
icona,3
icono,8
iconoclasia,1
iconoclasta,8
iconoclastas,1
iconografía,13
iconográfica,1
iconos,8
icp,2
icroa,1
ictericia,3
icthiomis,1
ictiólogo,1
icyt,1
icía,1
icónico,1
id,14
id,14
ida,30
ida,30
ida,30
idano,1
idas,16
idas,16
idas,16
ide,1
idea,1096
idea,1096
idea,1096
idea,1096
idea,1096
ideaba,1
ideaban,1
ideada,4
ideadas,2
ideado,22
ideados,5
ideal,243
ideal,243
ideal,243
ideales,63
ideales,63
ideales,63
idealicemos,1
idealidad,2
idealismo,18
idealismos,2
idealista,28
idealista,28
idealistas,18
idealistas,18
idealiza,1
idealizaba,1
idealización,9
idealizada,1
idealizado,5
idealizados,2
idealizan,1
idealizando,1
idealizante,1
idealizar,4
idealizaran,1
idealizarlas,1
idealizarlo,1
ideamos,1
ideando,3
idear,9
ideario,18
idearon,4
ideas,536
ideas,536
ideas,536
ideas,536
idease,1
idem,2
idem,2
identidad,356
identidades,20
identifica,26
identificaba,15
identificaban,7
identificable,7
identificables,3
identificaciones,6
identificación,128
identificación,128
identificada,19
identificadas,3
identificado,46
identificador,1
identificadora,1
identificadores,1
identificados,22
identificamos,4
identifican,15
identificando,7
identificante,1
identificar,79
identificara,7
identificarla,3
identificarle,1
identificarles,1
identificarlo,7
identificarlo,7
identificarlos,3
identificarme,4
identificarnos,1
identificaron,3
identificarse,33
identificarte,2
identificará,2
identificaría,2
identificas,1
identificase,1
identificativa,4
identificativas,1
identificativo,1
identificatorias,1
identificatorio,1
identificiación,1
identifico,3
identificándola,1
identificándolo,1
identificándolos,1
identificándose,1
identificáramos,1
identificó,15
identifique,9
identifique,9
identifiquen,4
identifiquen,4
identifiquéis,1
identifícado,1
identifíquese,2
ideogramas,1
ideologizar,1
ideología,128
ideologías,44
ideologías,44
ideológica,69
ideológicas,41
ideológico,85
ideológicos,36
ideó,7
ideólogo,11
ideólogos,4
idiazabal,1
idilio,16
idilio,16
idilios,5
idiográficas,1
idiolecto,2
idioma,150
idioma,150
idiomas,55
idiomática,4
idiomáticas,1
idiomático,1
idiopáticas,1
idiornas,1
idiosincrasia,17
idiosincrasias,1
idiota,71
idiota,71
idiota,71
idiotas,29
idiotas,29
idiotas,29
idioteces,1
idiotez,8
idiotismos,1
idiotizaba,1
idiotizado,1
idiotizantes,1
idiotizar,1
idis,1
ido,605
ido,605
idoia,1
idolatra,1
idolatrado,1
idolatran,1
idolatría,11
idolatrías,1
idolillos,1
idoneidad,5
idos,4
iduarte,1
idus,2
idus,2
idéntica,65
idéntica,65
idénticas,42
idénticas,42
idéntico,77
idéntico,77
idénticos,44
idénticos,44
idígoras,2
idílica,7
idílicas,2
idílico,13
idílicos,1
idólatras,2
idónea,21
idóneas,10
idóneo,29
idóneos,13
ie,2
ieca,2
iejana,1
iel,2
iera,1
ies,1
iese,2
iese,2
if,7
ifigenia,2
ifni,1
ig,2
iga,1
igata,1
ige,2
igg,1
iggy,2
igitur,2
iglesia,604
iglesia,604
iglesias,83
iglesias,83
iglesita,1
iglú,6
iglús,2
igm,1
igman,2
ignacia,20
ignacio,57
ignaras,1
ignazar,1
igniciones,1
ignición,11
ignominia,11
ignominiosa,4
ignominioso,1
ignora,57
ignora,57
ignoraba,76
ignorabais,1
ignoraban,15
ignorabas,2
ignorabimus,1
ignorada,11
ignoradas,7
ignorado,19
ignorados,12
ignoramos,12
ignoramos,12
ignoramus,1
ignoran,28
ignorancia,116
ignorancias,1
ignorando,24
ignorante,40
ignorante,40
ignorante,40
ignorantes,22
ignorantes,22
ignorantes,22
ignorar,42
ignoraran,1
ignorarla,5
ignorarlas,1
ignorarlo,7
ignorarlos,2
ignorarme,2
ignorarnos,1
ignoraron,3
ignorarse,3
ignorará,1
ignoraría,1
ignoras,6
ignorase,2
ignore,6
ignoremos,3
ignoren,2
ignores,1
ignoro,55
ignorábamos,6
ignoráis,1
ignorándola,1
ignorándole,1
ignorándolo,6
ignorándome,3
ignorándonos,1
ignorándose,2
ignorásemos,1
ignoró,11
ignota,2
ignoto,14
ignotos,4
igual,585
igual,585
igual,585
iguala,9
iguala,9
igualaban,3
igualación,3
igualada,6
igualada,6
igualada,6
igualadas,1
igualado,2
igualado,2
igualadoras,1
igualados,3
igualados,3
igualan,3
igualar,16
igualaria,1
igualarle,1
igualarnos,1
igualarse,5
igualdad,114
iguale,5
iguales,227
iguales,227
iguales,227
iguales,227
igualita,3
igualitaria,4
igualitarias,1
igualitario,5
igualitarios,2
igualitarismo,4
igualitarista,2
igualitarías,1
igualito,12
igualitos,4
igualmente,224
igualó,2
iguana,3
iguanadon,1
iguanas,5
iguánidos,1
ih,1
ihan,1
ihr,2
ihr,2
ii,25
ii,25
iibélulas,1
iifting,1
iii,18
iii,18
ijadas,1
ijares,4
ijorgito,1
ik,2
ikastolas,1
ike,2
ikerlan,3
iksnovo,4
ikurrinas,1
ikurriña,6
ikurriñas,2
il,13
il,13
il,13
ildefonso,4
ildefonso,4
ildefonso,4
ile,2
ileal,2
ilegal,52
ilegales,38
ilegalidad,9
ilegalidades,2
ilegalización,1
ilegalizando,1
ilegalizar,2
ilegalizar,2
ilegar,1
ilegible,9
ilegibles,3
ilegitimación,1
ilegítima,6
ilegítimas,2
ilegítimo,4
ilegítimos,3
ilerdense,1
ilesas,1
ileso,11
ilesos,4
iletrado,3
iletrados,6
ilevándoles,1
ileón,1
ilgallotus,1
ilgner,1
iliada,2
ilich,1
ilimitada,16
ilimitadas,8
ilimitado,12
ilimitados,4
ilisos,1
ilión,2
illa,20
illarga,1
illescas,2
illgner,1
illidza,1
illinois,3
illis,2
illona,1
illusió,1
ilocalizable,2
ilocutiva,1
ilocutivo,1
ilopango,1
ilota,1
ilotas,1
ilu,1
ilumina,30
ilumina,30
iluminaba,24
iluminaban,14
iluminaciones,7
iluminación,47
iluminada,48
iluminada,48
iluminada,48
iluminada,48
iluminadas,12
iluminadas,12
iluminadas,12
iluminado,43
iluminado,43
iluminado,43
iluminador,3
iluminadora,2
iluminadoras,1
iluminados,17
iluminados,17
iluminados,17
iluminan,4
iluminando,10
iluminar,18
iluminara,1
iluminaran,1
iluminarlas,1
iluminarlos,1
iluminaron,4
iluminarse,5
iluminará,1
iluminase,1
ilumine,2
iluminismo,1
iluminándolas,1
iluminándole,2
iluminándome,1
iluminó,23
ilusa,4
ilusiona,6
ilusiona,6
ilusionaba,1
ilusionada,7
ilusionado,7
ilusionados,9
ilusionan,1
ilusionante,4
ilusionar,2
ilusionarte,1
ilusiones,102
ilusiones,102
ilusionismo,4
ilusionista,5
ilusionista,5
ilusionistas,1
ilusionó,1
ilusión,214
iluso,5
iluso,5
ilusoria,8
ilusorias,3
ilusorio,9
ilusorios,5
ilusos,3
ilusos,3
ilustra,24
ilustra,24
ilustraba,2
ilustraban,1
ilustraciones,24
ilustración,62
ilustración,62
ilustrada,13
ilustrada,13
ilustrada,13
ilustradas,13
ilustradas,13
ilustrado,34
ilustrado,34
ilustrado,34
ilustrador,1
ilustradores,1
ilustrados,10
ilustrados,10
ilustrados,10
ilustran,15
ilustrando,1
ilustrar,24
ilustrara,1
ilustrarla,1
ilustrarlo,1
ilustrarme,1
ilustraron,1
ilustrarse,3
ilustrará,2
ilustraré,1
ilustraría,1
ilustrasen,1
ilustrativo,8
ilustrativos,5
ilustre,60
ilustre,60
ilustre,60
ilustren,1
ilustres,56
ilustres,56
ilustrísima,4
ilustrísima,4
ilustrísimo,1
ilustró,3
ilíaca,1
ilíacas,1
ilíada,4
ilíada,4
ilíada,4
ilícita,10
ilícitas,4
ilícitos,7
ilógica,1
ilógico,5
im,10
im,10
imad,1
imade,1
image,1
imagen,918
imagen,918
imagina,61
imagina,61
imaginaba,90
imaginaban,6
imaginabas,1
imaginable,17
imaginables,14
imaginaciones,11
imaginación,302
imaginación,302
imaginad,4
imaginada,9
imaginadas,7
imaginado,49
imaginados,3
imaginadón,1
imaginaire,1
imaginamos,9
imaginan,19
imaginando,39
imaginaos,3
imaginaos,3
imaginar,231
imaginara,1
imaginaran,2
imaginaria,39
imaginaria,39
imaginarias,8
imaginario,48
imaginario,48
imaginarios,11
imaginarios,11
imaginarla,15
imaginarla,15
imaginarle,1
imaginarlo,19
imaginarlo,19
imaginarme,16
imaginarnos,6
imaginaron,3
imaginarse,41
imaginarse,41
imaginarte,3
imaginarán,1
imaginarás,2
imaginaré,2
imaginarían,2
imaginas,24
imaginas,24
imaginativa,18
imaginativas,7
imaginativas,7
imaginativo,11
imaginativos,11
imagine,5
imaginemos,24
imaginemos,24
imaginen,3
imaginen,3
imaginería,10
imaginerías,1
imagino,105
imaginábamos,6
imagináis,2
imaginándole,1
imaginándome,3
imaginándose,3
imagináramos,1
imaginármela,3
imaginármelo,2
imaginárselo,5
imaginárselos,1
imaginártelo,1
imaginás,1
imaginé,27
imaginémosla,1
imaginémoslo,1
imaginó,47
imagínate,25
imagínate,25
imagínate,25
imagínenlo,1
imagínense,5
imagínese,10
imagínese,10
imagíneselo,1
imam,2
imanación,3
imanes,5
imanol,1
imanta,3
imanta,3
imantada,6
imantadas,2
imantado,4
imantador,3
imantador,3
imantador,3
imantados,1
imantan,1
imantar,1
imantizadores,1
imax,3
imbatibilidad,1
imbatible,6
imbatida,2
imbatido,3
imbatidos,1
imbebible,1
imbecilidad,7
imbecilidades,4
imbeglione,1
imberbe,5
imberbes,5
imborrable,9
imborrables,4
imbrica,2
imbricaciones,1
imbricación,1
imbricadas,1
imbricado,1
imbricados,1
imbrican,1
imbricarse,1
imbriquen,1
imbuido,5
imbuidos,4
imbuirle,1
imbuirme,1
imbuirnos,1
imbuya,1
imbuyeron,1
imbuía,1
imbécil,60
imbécile,1
imbéciles,12
ime,1
imee,1
imelda,1
imenso,1
imesa,2
imfraestructura,1
imipramina,1
imita,19
imita,19
imitaba,11
imitaban,2
imitabas,1
imitable,1
imitables,1
imitacioes,1
imitaciones,9
imitación,36
imitada,4
imitado,3
imitado,3
imitador,7
imitadoras,1
imitadores,1
imitados,4
imitados,4
imitan,13
imitando,19
imitar,58
imitaran,1
imitaremos,1
imitarla,6
imitarle,2
imitarles,1
imitarlo,3
imitarme,1
imitarnos,2
imitaron,2
imitarse,2
imitarán,1
imitaríamos,1
imitarían,1
imitase,1
imitativa,2
imite,2
imitemos,2
imitemos,2
imito,2
imitábamos,1
imitó,8
imizadopiridina,1
immagina,1
immiscuido,1
immobile,1
imnediato,1
imninente,1
imnoderada,1
imola,2
impaciencia,77
impaciencias,2
impacienta,5
impacientaba,4
impacientaban,3
impacientado,1
impacientando,3
impacientar,1
impacientara,1
impacientarme,3
impacientarse,2
impaciente,49
impaciente,49
impaciente,49
impacientes,17
impacientes,17
impacientó,7
impacta,1
impactaban,1
impactada,1
impactado,4
impactadores,1
impactan,1
impactante,5
impactantes,1
impactar,7
impactaran,2
impacto,116
impacto,116
impactos,15
impactó,3
impagable,9
impagables,4
impagada,1
impagados,4
impago,3
impagos,1
impalpable,10
impalpables,3
impar,10
imparable,34
imparables,3
imparcial,10
imparciales,6
imparciales,6
imparcialidad,15
imparcialidades,1
impares,3
imparta,1
imparte,7
imparten,2
impartida,6
impartidas,3
impartido,2
impartidos,1
impartiendo,1
impartieran,1
impartieron,1
impartiese,2
impartir,9
impartirse,1
impartirán,1
impartió,3
imparto,1
impartí,1
impartía,8
impartían,2
impasibidad,1
impasibilidad,7
impasible,28
impasibles,6
impasienta,1
impasse,4
impavidez,2
impecable,59
impecables,12
impedancia,1
impedia,2
impedida,8
impedida,8
impedida,8
impedidas,3
impedidas,3
impedido,59
impedido,59
impedidos,3
impedidos,3
impedidos,3
impediente,1
impedimenta,6
impedimento,7
impedimentos,7
impedimiento,1
impedir,136
impedirlas,1
impedirle,3
impedirles,1
impedirlo,14
impedirlos,1
impedirme,1
impedirnos,2
impedirse,2
impedirte,1
impedirá,13
impedirán,2
impedirás,1
impediría,11
impedía,59
impedían,16
impedírselo,5
impele,3
impele,3
impelida,1
impelido,4
impelidos,2
impeliera,1
impelía,1
impenetrabilidad,3
impenetrable,22
impenetrables,13
impenitente,13
impenitente,13
impenitentes,5
impenitentes,5
impensable,37
impensables,9
impensada,1
impensadas,1
impensado,1
impensados,1
impepinable,2
impera,17
impera,17
imperaba,5
imperaban,1
imperan,7
imperando,3
imperante,12
imperantes,3
imperara,1
imperará,1
imperativa,6
imperativas,3
imperativo,26
imperativo,26
imperativos,15
imperativos,15
imperator,2
imperceptible,43
imperceptibles,12
imperdible,1
imperdibles,3
imperdibles,3
imperdona,1
imperdonable,16
imperdonables,5
impere,4
imperecedera,2
imperecederas,1
imperecedero,2
imperecederos,2
imperfecciones,7
imperfección,10
imperfecta,9
imperfectas,5
imperfecto,9
imperfectos,1
imperia,37
imperial,44
imperial,44
imperiales,25
imperialismo,9
imperialismos,2
imperialista,8
imperialistas,3
imperialistas,3
impericia,5
imperio,220
imperio,220
imperion,1
imperios,19
imperios,19
imperiosa,17
imperiosas,1
imperiosidad,1
imperioso,15
imperiosos,4
impermeabilidad,3
impermeabiliza,2
impermeabilizada,1
impermeabilizarla,1
impermeabilizarse,1
impermeable,20
impermeable,20
impermeables,5
impermeables,5
impersonal,21
impersonales,6
impersonalidad,3
impertinencia,29
impertinencias,7
impertinente,22
impertinentes,9
impertinentes,9
imperturbable,20
imperturbables,4
impertérrita,9
impertérritas,1
impertérrito,10
impertérritos,2
imperó,2
impesentable,1
impetuosa,3
impetuosidad,1
impetuoso,10
impetuosos,1
impida,13
impida,13
impidamos,1
impidan,6
impide,139
impide,139
impiden,44
impidiendo,28
impidiera,12
impidieran,4
impidieron,19
impidiese,2
impidiesen,1
impidiéndo,1
impidiéndole,1
impidiéndonos,1
impidió,43
impiedad,10
impiedad,10
impiedoso,1
impietas,1
implacable,105
implacables,14
implanta,6
implanta,6
implantaba,1
implantaban,2
implantaciones,1
implantación,42
implantada,5
implantadas,4
implantado,17
implantados,3
implantan,4
implantando,6
implantar,18
implantarse,5
implantaría,1
implantase,1
implante,11
implante,11
implantes,37
implantábamos,1
implantó,4
implementado,1
implementarla,1
implementarlas,1
implemento,1
implica,140
implica,140
implicaba,19
implicaban,4
implicaciones,31
implicación,13
implicada,10
implicadas,15
implicado,30
implicados,65
implican,20
implicando,2
implicar,14
implicaran,2
implicarse,1
implicará,1
implicaría,10
implicase,2
implicó,2
implique,6
implique,6
impliquen,2
implora,1
imploraba,4
imploraban,1
implorando,3
implorante,7
implorantes,1
implorar,5
implorase,2
imploro,1
imploró,4
implosión,4
implotar,1
implícita,27
implícitas,8
implícito,29
implícitos,7
impolarizable,1
impoluta,6
impolutas,1
impoluto,4
impolutos,2
impolítico,1
imponderable,3
imponderable,3
imponderables,4
imponderables,4
impondrá,3
impondrán,1
impondría,4
impondrían,1
impone,95
impone,95
imponemos,1
imponen,25
imponencia,1
imponente,45
imponente,45
imponente,45
imponentes,12
imponentes,12
imponer,84
imponerla,1
imponerlas,1
imponerle,3
imponerme,1
imponernos,5
imponerse,43
imponga,16
imponga,16
impongan,4
impongan,4
impongo,2
imponias,1
imponible,2
imponibles,1
imponiendo,16
imponiéndome,1
imponiéndose,13
imponérseles,1
imponérselo,2
imponía,40
imponían,8
imponías,2
impopular,8
impopular,8
impopulares,6
impopularidad,1
importa,380
importa,380
importaba,89
importaban,6
importable,1
importaciones,23
importación,24
importada,4
importadas,8
importado,8
importador,1
importadoras,1
importadores,4
importados,8
importamos,2
importan,28
importancia,608
importancia,608
importancias,1
importando,2
importante,1197
importante,1197
importantes,484
importants,1
importantísima,10
importantísimas,4
importantísimo,17
importantísimos,3
importar,14
importara,7
importarle,32
importarles,8
importarlos,1
importarme,7
importarnos,1
importaron,3
importarse,2
importarte,1
importará,5
importarán,2
importaría,11
importas,1
importase,1
importe,40
importe,40
importe,40
importen,1
importo,2
importuna,1
importunaba,3
importunarlo,1
importuno,2
importándoles,1
importándolo,1
importánte,1
importé,1
importó,15
imposibilidad,88
imposibilidades,2
imposibilita,3
imposibilitaba,1
imposibilitaban,1
imposibilitada,6
imposibilitada,6
imposibilitadas,1
imposibilitado,1
imposibilitan,2
imposibilite,2
imposible,665
imposible,665
imposible,665
imposibles,60
imposibles,60
imposiciones,12
imposición,43
imposilidad,1
impositiva,6
impositivas,1
impositivo,7
impositivos,6
impositores,2
impostada,2
impostadas,2
impostado,1
impostergable,4
impostergables,1
impostor,2
impostura,13
impotencia,99
impotencia,99
impotencias,1
impotente,42
impotente,42
impotentes,15
impotentes,15
impotentes,15
impracticable,3
impracticables,4
imprecaciones,7
imprecación,2
imprecadora,1
imprecisa,28
imprecisas,5
imprecisiones,2
imprecisión,13
imprecisión,13
impreciso,21
imprecisos,9
impredecible,9
impredecibles,4
impregna,8
impregnaba,9
impregnaban,3
impregnaciones,1
impregnación,2
impregnada,11
impregnadas,2
impregnado,14
impregnadoras,1
impregnados,7
impregnan,2
impregnando,5
impregnar,2
impregnara,1
impregnarlo,1
impregnarlos,1
impregnarme,1
impregnarse,2
impregnase,1
impregne,1
impregnándolo,1
impregné,1
impregnó,4
impremeditado,1
imprenta,43
imprenta,43
imprentas,2
imprentas,2
imprentilla,1
impresa,31
impresas,14
imprescindible,185
imprescindibles,59
impresdincidible,1
impresentable,12
impresentables,4
impresion,1
impresiona,20
impresiona,20
impresionaba,9
impresionaban,6
impresionable,2
impresionables,1
impresionada,7
impresionadas,3
impresionado,36
impresionados,5
impresionan,3
impresionando,1
impresionante,94
impresionantes,24
impresionantes,24
impresionar,22
impresionarla,2
impresionarle,2
impresionarme,1
impresionaron,6
impresionarse,1
impresionarte,1
impresiones,43
impresiones,43
impresiones,43
impresionismo,6
impresionismo,6
impresionista,3
impresionista,3
impresionistas,3
impresiono,1
impresionó,27
impresión,324
impresión,324
impreso,37
impreso,37
impresor,3
impresora,5
impresoras,1
impresores,3
impresos,32
impresos,32
impresos,32
impressions,2
imprevisibilidad,2
imprevisible,54
imprevisibles,25
imprevisiones,1
imprevisión,1
imprevista,15
imprevistas,9
imprevisto,28
imprevistos,8
impreza,1
imprima,7
imprima,7
imprima,7
imprima,7
imprime,8
imprime,8
imprime,8
imprimen,7
imprimen,7
imprimida,1
imprimidas,1
imprimido,3
imprimidos,1
imprimiendo,9
imprimieran,2
imprimieron,2
imprimir,23
imprimirlas,1
imprimirle,3
imprimirlos,1
imprimirse,1
imprimirá,1
imprimió,4
imprimía,6
imprimían,4
imprimías,1
improbabilidad,5
improbable,53
improbables,8
improcedencia,1
improcedencias,1
improcedente,8
improcedentes,3
improductiva,3
improductivas,1
improductivo,3
improductivos,5
impronta,17
improntas,2
impronunciable,1
impronunciables,1
improperio,3
improperios,13
impropia,13
impropias,3
impropiedad,3
impropio,19
impropio,19
impropios,3
improrrogable,1
improvisa,4
improvisa,4
improvisaba,2
improvisaban,2
improvisaciones,4
improvisación,22
improvisada,13
improvisadas,5
improvisado,13
improvisador,1
improvisadora,1
improvisadoras,1
improvisadores,1
improvisados,8
improvisamos,1
improvisan,3
improvisando,2
improvisar,16
improvisaron,1
improvisaría,1
improviso,3
improviso,3
improvisé,3
improvisó,2
imprudencia,13
imprudencias,5
imprudente,17
imprudente,17
imprudentes,6
imprudentes,6
impudicia,3
impudicias,1
impudicus,1
impudor,8
impuesta,34
impuestas,26
impuesto,140
impuesto,140
impuesto,140
impuestos,130
impuestos,130
impugna,1
impugnaba,1
impugnaciones,2
impugnación,5
impugnada,1
impugnado,1
impugnadores,1
impugnan,1
impugnando,1
impugnar,5
impugnaría,1
impugno,1
impugnó,1
impulsa,21
impulsa,21
impulsaba,10
impulsaban,1
impulsada,20
impulsadas,2
impulsado,18
impulsados,12
impulsamos,2
impulsan,3
impulsando,3
impulsar,18
impulsara,1
impulsaran,1
impulsarle,1
impulsaron,3
impulsarse,1
impulsará,2
impulse,1
impulsen,1
impulsiva,1
impulsivas,1
impulsivo,8
impulsivos,4
impulsión,7
impulso,201
impulso,201
impulsor,11
impulsora,2
impulsores,8
impulsos,111
impulsé,3
impulsó,17
impune,15
impunes,13
impunidad,29
impuntual,1
impuntualidad,1
impura,3
impuras,4
impureza,9
impurezas,8
impurificado,1
impuro,8
impuros,3
impuse,4
impusiera,6
impusieran,2
impusieron,14
impusiesen,1
impuso,54
imputa,1
imputabilidad,2
